,location,location-url,area,area-url,category,content,content-url,content-img
81,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,음식,히라타 목장,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_012/images/new12_670x450.jpg
82,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,음식,소라노이로 NIPPON,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_011/images/new11_670x450.jpg
83,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,음식,망고 트리 도쿄,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1483/images/1483_2_670x450.jpg
84,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,음식,유라쿠초 산지직송 음식가,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1278/images/1278_1269_1_670x450.jpg
85,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,음식,그랜드 키친,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1481/images/1481_1_670x450.jpg
86,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,기타 정보,도쿄역 및 마루노우치,https://www.gotokyo.org/kr/story/walks-and-tours/tokyo-station-and-marunouchi/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/tokyo-station-and-marunouchi/images/area003_0987_4_670x450.jpg
87,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄역・마루노우치,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-station-and-marunouchi/index.html,기타 정보,추천 건축물 명소—도쿄역 에리어,https://www.gotokyo.org/kr/story/walks-and-tours/tokyo-architecture-tokyo-station/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/tokyo-architecture-tokyo-station/images/main_670-450.jpg
88,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,아트・디자인,미쓰이 기념 미술관,https://www.gotokyo.org/kr/spot/133/index.html,https://www.gotokyo.org/en/spot/133/images/4416_1_670x450.jpg
89,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,아트・디자인,뮤제 하마구치 요조 야마사 컬렉션,https://www.gotokyo.org/kr/spot/998/index.html,https://www.gotokyo.org/en/spot/998/images/998_0829_2_670x450.jpg
90,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,아트・디자인,국립영화아카이브,https://www.gotokyo.org/kr/spot/361/index.html,https://www.gotokyo.org/en/spot/361/images/5187_1_670x450.jpg
91,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,쇼핑몰・백화점,COREDO 니혼바시,https://www.gotokyo.org/kr/spot/410/index.html,https://www.gotokyo.org/kr/spot/410/images/410_0291_2_670x450.jpg
92,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,쇼핑몰・백화점,COREDO 무로마치,https://www.gotokyo.org/kr/spot/411/index.html,https://www.gotokyo.org/kr/spot/411/images/411_0292_4_670x450_1.jpg
93,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,쇼핑몰・백화점,니혼바시 다카시마야,https://www.gotokyo.org/kr/spot/444/index.html,https://www.gotokyo.org/en/spot/444/images/5634_1_670x450.jpg
94,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,쇼핑몰・백화점,니혼바시 미쓰코시 본점,https://www.gotokyo.org/kr/spot/82/index.html,https://www.gotokyo.org/kr/spot/82/images/82_0155_2_670x450.jpg
95,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,호텔,만다린 오리엔탈 도쿄,https://www.gotokyo.org/kr/spot/787/index.html,https://www.gotokyo.org/en/spot/787/images/787_0765_1_670x450.jpg
96,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,호텔,로열 파크 호텔,https://www.gotokyo.org/kr/spot/1623/index.html,https://www.gotokyo.org/en/spot/1623/images/1623_0914_1_670x450.jpg
97,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,호텔,코트야드 바이 메리어트 도쿄 스테이션,https://www.gotokyo.org/kr/spot/836/index.html,https://www.gotokyo.org/en/spot/836/images/836_0776_1_670x450.jpg
98,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,호텔,호텔 류메이칸  도쿄,https://www.gotokyo.org/kr/spot/1611/index.html,https://www.gotokyo.org/kr/spot/1611/images/9987_1_670x450_1.jpg
99,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,호텔,호텔 가즈사야,https://www.gotokyo.org/kr/spot/1608/index.html,https://www.gotokyo.org/en/spot/1608/images/9984_1_670x450.jpg
100,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,호텔,수퍼 호텔 Lohas  도쿄역 야에스 중앙출구,https://www.gotokyo.org/kr/spot/1609/index.html,https://www.gotokyo.org/en/spot/1609/images/1609_0904_1_670x450.jpg
101,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,니혼바시,https://www.gotokyo.org/kr/destinations/central-tokyo/nihombashi/index.html,기타 정보,니혼바시 주변 둘러보기,https://www.gotokyo.org/kr/story/walks-and-tours/nihombashi/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/nihombashi/images/411_0292_1_670x450_1.jpg
102,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,시장,쓰키지 장외시장에 ‘쓰키지 우오가시’ 오픈!,https://www.gotokyo.org/kr/new-and-now/new-and-trending/181228/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/181228/images/181228_thum_400.jpg
103,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,시장,말차와 센차를 간편하고 세련되게 즐기는 카페&스탠드,https://www.gotokyo.org/kr/new-and-now/new-and-trending/190415/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/190415/images/190415_thum_400.jpg
104,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,시장,쓰키지 장외시장,https://www.gotokyo.org/kr/spot/65/index.html,https://www.gotokyo.org/kr/spot/65/images/4512_1_670x450_3.jpg
105,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,시장,＜디저트＞ 쓰키지 사노키야,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1509/images/1509_2_670x450.jpg
106,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,도쿄 로컬음식,쓰키시마 몬자 스트리트,https://www.gotokyo.org/kr/spot/85/index.html,https://www.gotokyo.org/kr/spot/85/images/85_0157_1_670x450.jpg
107,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,도쿄 로컬음식,니기리즈시 만들기 체험,https://www.gotokyo.org/kr/workshop/sd039/index.html,https://www.gotokyo.org/kr/workshop/sd039/images/sd039_1_670x450.jpg
108,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,쓰키지,https://www.gotokyo.org/kr/destinations/central-tokyo/tsukiji/index.html,도쿄 로컬음식,＜디저트＞ 쓰키지 사노키야,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1509/images/1509_2_670x450.jpg
109,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,종교적인 장소,야스쿠니 신사,https://www.gotokyo.org/kr/spot/466/index.html,https://www.gotokyo.org/kr/spot/466/images/5653_1_670x450_1.jpg
110,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,종교적인 장소,간다묘진 신사,https://www.gotokyo.org/kr/spot/17/index.html,https://www.gotokyo.org/kr/spot/17/images/17_0093_4_670x450_1.jpg
111,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,종교적인 장소,가톨릭 간다 교회,https://www.gotokyo.org/kr/spot/97/index.html,https://www.gotokyo.org/kr/spot/97/images/97_3_670x450_1.jpg
112,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,아트・박물관,메이지대학 현대 만화 도서관,https://www.gotokyo.org/kr/spot/323/index.html,https://www.gotokyo.org/en/spot/323/images/323_670x450.jpg
113,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,아트・박물관,쇼케이관 전쟁 상병자 사료관,https://www.gotokyo.org/kr/spot/1180/index.html,https://www.gotokyo.org/kr/spot/1180/images/5053_1_670x450.jpg
114,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,아트・박물관,과학기술관,https://www.gotokyo.org/kr/spot/435/index.html,https://www.gotokyo.org/en/spot/435/images/435_0311_1_670x450.jpg
115,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,간다・진보초,https://www.gotokyo.org/kr/destinations/central-tokyo/kanda-and-jimbocho/index.html,아트・박물관,도쿄 국립 근대 미술관,https://www.gotokyo.org/kr/spot/142/index.html,https://www.gotokyo.org/en/spot/142/images/142_0179_1_670x450.jpg
116,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,호텔,포레스트 혼고,https://www.gotokyo.org/kr/spot/1658/index.html,https://www.gotokyo.org/en/spot/1658/images/1658_0948_1_670x450.jpg
117,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,호텔,호텔 기잔칸,https://www.gotokyo.org/kr/spot/1673/index.html,https://www.gotokyo.org/en/spot/1673/images/1673_0963_1_670x450.jpg
118,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,호텔,니와노 호텔(정원 호텔) 도쿄,https://www.gotokyo.org/kr/spot/1614/index.html,https://www.gotokyo.org/en/spot/1614/images/1614_0899_1_670x450.jpg
119,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,공원・정원,고이시카와 고라쿠엔 정원,https://www.gotokyo.org/kr/spot/24/index.html,https://www.gotokyo.org/en/spot/24/images/24_0108_1_670x450.jpg
120,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,공원・정원,도쿄대학 대학원 이학계 연구과 부속식물원,https://www.gotokyo.org/kr/spot/359/index.html,https://www.gotokyo.org/kr/spot/359/images/359_0256_3_670x450.jpg
121,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,공원・정원,혼고 급수소공원,https://www.gotokyo.org/kr/spot/871/index.html,https://www.gotokyo.org/en/spot/871/images/871_0522_1_670x450.jpg
122,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,아트・박물관,2002 FIFA 월드컵 기념 일본 축구 뮤지엄,https://www.gotokyo.org/kr/spot/418/index.html,https://www.gotokyo.org/en/spot/418/images/418_main_450.jpg
123,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,아트・박물관,인쇄박물관,https://www.gotokyo.org/kr/spot/457/index.html,https://www.gotokyo.org/en/spot/457/images/spot457_670x450.png
124,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,도쿄돔 주변,https://www.gotokyo.org/kr/destinations/central-tokyo/tokyo-dome-and-around/index.html,아트・박물관,,https://www.gotokyo.org/kr/spot/1061/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
125,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,가구라자카,https://www.gotokyo.org/kr/destinations/central-tokyo/kagurazaka/index.html,전통 문화체험,도쿄 소메코몬 견학과 워크숍,https://www.gotokyo.org/kr/workshop/sd021/index.html,https://www.gotokyo.org/kr/workshop/sd021/images/sd021_main_4.jpg
126,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,가구라자카,https://www.gotokyo.org/kr/destinations/central-tokyo/kagurazaka/index.html,전통 문화체험,염색 체험,https://www.gotokyo.org/kr/workshop/sd018/index.html,https://www.gotokyo.org/en/workshop/sd018/images/sd018_1_670x450.jpg
127,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,가구라자카,https://www.gotokyo.org/kr/destinations/central-tokyo/kagurazaka/index.html,종교적인 장소,도쿄 대성당 세키구치 교회,https://www.gotokyo.org/kr/spot/7/index.html,https://www.gotokyo.org/en/spot/7/images/7_0100_1_670x450.jpg
128,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,가구라자카,https://www.gotokyo.org/kr/destinations/central-tokyo/kagurazaka/index.html,종교적인 장소,비샤몬텐 젠코쿠지,https://www.gotokyo.org/kr/spot/1000/index.html,https://www.gotokyo.org/en/spot/1000/images/1000_0001_1_670x450.jpg
129,도쿄 도심부,https://www.gotokyo.org/kr/destinations/central-tokyo/index.html,가구라자카,https://www.gotokyo.org/kr/destinations/central-tokyo/kagurazaka/index.html,종교적인 장소,고코쿠지,https://www.gotokyo.org/kr/spot/988/index.html,https://www.gotokyo.org/en/spot/988/images/5982_1_670x450.jpg
